State,Sub-Category,Product Name,total_sales,total_profit,avg_discount,unique_orders
Washington,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,328.93,46.050200000000004,0.0,2
Texas,Phones,Samsung HM1900 Bluetooth Headset,122.92,46.095,0.2,1
Arizona,Phones,Samsung HM1900 Bluetooth Headset,122.91999999999999,46.095,0.2,2
New York,Supplies,Fiskars Softgrip Scissors,164.7,46.116,0.0,3
Virginia,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,46.116,0.0,1
Alabama,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,46.1184,0.0,1
California,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,46.1184,0.0,1
Indiana,Paper,Xerox 1910,96.08,46.1184,0.0,1
New York,Binders,Wilson Jones Legal Size Ring Binders,123.144,46.179,0.2,2
Virginia,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,46.1968,0.0,1
Washington,Binders,GBC Prestige Therm-A-Bind Covers,137.24,46.3185,0.2,1
Oregon,Paper,Xerox 1960,148.704,46.47,0.2,1
Texas,Paper,Xerox 1925,148.704,46.47,0.2,2
Missouri,Accessories,Maxell 4.7GB DVD-R,113.52,46.5432,0.0,1
Washington,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,46.575,0.0,1
California,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,46.602,0.0,1
Arizona,Furnishings,Electrix Halogen Magnifier Lamp,621.76,46.632,0.2,1
California,Paper,Xerox 1905,97.2,46.656,0.0,3
California,Paper,Xerox 225,97.2,46.656000000000006,0.0,4
California,Phones,GE DSL Phone Line Filter,415.896,46.7883,0.2,2
California,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,46.8,0.0,1
Georgia,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,46.8996,0.0,1
California,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,46.8996,0.0,3
Michigan,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,46.9278,0.0,1
Michigan,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",167.6,46.928,0.0,2
California,Paper,Xerox Blank Computer Paper,99.9,46.953,0.0,1
New York,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,46.9764,0.2,1
Texas,Phones,Panasonic KX-TG9471B,470.376,47.0376,0.2,1
Illinois,Paper,Easy-staple paper,136.32,47.041799999999995,0.2,2
Michigan,Chairs,Global Ergonomic Managers Chair,180.98,47.0548,0.0,1
Oklahoma,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",115.38,47.3058,0.0,2
Texas,Labels,Round Specialty Laser Printer Labels,140.33599999999998,47.363400000000006,0.2,2
Utah,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,47.46,0.2,1
Pennsylvania,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,47.495,0.2,1
Texas,Paper,Xerox 1982,146.176,47.5072,0.2,1
Pennsylvania,Storage,Fellowes High-Stak Drawer Files,1268.568,47.5713,0.20000000000000004,3
Oregon,Labels,Avery 477,146.544,47.6268,0.2,1
Tennessee,Chairs,Hon Olson Stacker Chairs,423.648,47.6604,0.2,1
Missouri,Storage,Tennsco 6- and 18-Compartment Lockers,265.17,47.7306,0.0,1
New York,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,47.8065,0.0,1
Florida,Paper,Xerox 1889,131.904,47.8152,0.2,1
Oregon,Paper,Xerox 1914,131.904,47.8152,0.2,1
Oregon,Paper,Easy-staple paper,141.76,47.844,0.2,1
Oregon,Chairs,Global Comet Stacking Armless Chair,478.48,47.848,0.2,1
Georgia,Accessories,Maxell LTO Ultrium - 800 GB,251.91,47.8629,0.0,1
Minnesota,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,47.92,0.0,1
California,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74,47.9376,0.0,2
Virginia,Storage,Steel Personal Filing/Posting Tote,177.55,47.9385,0.0,1
New York,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,47.952,0.0,1
Oregon,Accessories,Microsoft Arc Touch Mouse,239.8,47.96,0.2,1
Illinois,Phones,Cisco SPA 502G IP Phone,383.84,47.98,0.2,1
California,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,47.994,0.0,1
California,Phones,Polycom CX300 Desktop Phone USB VoIP phone,479.968,47.9968,0.2,2
New York,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,165.55,48.0095,0.0,2
Wisconsin,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,48.118,0.0,1
California,Appliances,Belkin F5C206VTEL 6 Outlet Surge,160.86,48.257999999999996,0.0,2
California,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,148.512,48.266400000000004,0.20000000000000004,3
Kentucky,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,48.3285,0.0,1
Michigan,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,48.3336,0.1,1
Kentucky,Binders,GBC Prestige Therm-A-Bind Covers,102.93,48.3771,0.0,1
Rhode Island,Binders,GBC Prestige Therm-A-Bind Covers,102.93,48.3771,0.0,1
Texas,Fasteners,Staples,139.6,48.436800000000005,0.2,5
Wisconsin,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,48.4575,0.0,1
Michigan,Chairs,Hon Valutask Swivel Chairs,302.94,48.4704,0.0,1
New York,Binders,Recycled Easel Ring Binders,155.168,48.49,0.2,2
Massachusetts,Paper,Xerox 1935,105.52,48.5392,0.0,1
Virginia,Paper,Xerox 1909,105.52,48.5392,0.0,1
Illinois,Paper,Xerox 1884,143.856,48.5514,0.2,1
Tennessee,Paper,Xerox 1884,143.856,48.5514,0.2,1
Arizona,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,48.7011,0.2,1
Tennessee,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,48.796,0.2,1
Connecticut,Art,Prismacolor Color Pencil Set,119.04,48.8064,0.0,1
Massachusetts,Furnishings,"Executive Impressions 14""",111.15,48.906,0.0,1
Virginia,Furnishings,"Executive Impressions 14""",111.15,48.906,0.0,1
Nevada,Paper,Xerox 1916,97.88,48.94,0.0,1
Georgia,Paper,Xerox 1890,97.88,48.94,0.0,1
Ohio,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,48.993,0.2,1
Ohio,Storage,Adjustable Depth Letter/Legal Cart,435.504,48.9942,0.2,1
New York,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,49.014,0.0,1
Indiana,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,49.105,0.0,1
Alabama,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,49.23,0.0,1
California,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,49.23,0.0,2
New Mexico,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,49.2576,0.2,1
Washington,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,49.2723,0.0,1
Texas,Phones,AT&T 1080 Phone,657.552,49.3164,0.2,1
Texas,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,49.3938,0.2,1
Illinois,Phones,GE 2-Jack Phone Line Splitter,659.168,49.4376,0.2,1
California,Phones,Plantronics Voyager Pro Legend,494.376,49.4376,0.2,1
Michigan,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,49.497,0.0,1
Washington,Phones,Mitel MiVoice 5330e IP Phone,659.976,49.4982,0.2,1
California,Phones,Mitel MiVoice 5330e IP Phone,659.976,49.4982,0.2,1
California,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",103.18,49.526399999999995,0.0,3
New York,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,49.5552,0.0,1
New Jersey,Accessories,Maxell DVD-RAM Discs,115.36,49.6048,0.0,1
Texas,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,49.761,0.4,1
Washington,Paper,Xerox 1894,103.68,49.7664,0.0,2
California,Paper,Xerox 226,103.68,49.7664,0.0,3
New York,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,49.8042,0.0,1
California,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,49.8042,0.0,1
Wisconsin,Binders,Plastic Binding Combs,106.05,49.8435,0.0,1
Georgia,Paper,Easy-staple paper,106.32,49.9704,0.0,1
Arkansas,Paper,Xerox 1906,106.32,49.9704,0.0,1
Iowa,Paper,Easy-staple paper,106.32,49.9704,0.0,1
Oklahoma,Paper,Easy-staple paper,106.32,49.9704,0.0,1
Kentucky,Paper,Easy-staple paper,106.32,49.9704,0.0,1
New York,Paper,Xerox 188,102.06,50.0094,0.0,3
Colorado,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,50.098,0.2,1
Washington,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,295.0,50.15,0.0,2
Mississippi,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,50.1876,0.0,1
Georgia,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,50.2425,0.0,1
Nebraska,Paper,Xerox 1915,104.85,50.328,0.0,1
Florida,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,50.3658,0.2,1
Virginia,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,50.3832,0.0,1
North Carolina,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,50.3832,0.2,1
California,Phones,BlackBerry Q10,806.336,50.396,0.2,1
California,Phones,HTC One Mini,503.96,50.396,0.2,1
Arizona,Phones,Samsung Galaxy Mega 6.3,671.984,50.3988,0.2,1
California,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,50.414,0.2,1
Wisconsin,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,50.49,0.0,1
Rhode Island,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,50.5632,0.0,1
New York,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,50.5632,0.0,1
Kentucky,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,50.5848,0.0,1
Rhode Island,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98,50.8254,0.0,1
Maryland,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,50.9082,0.0,1
Virginia,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,50.9208,0.0,1
Michigan,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,50.9208,0.0,1
Indiana,Envelopes,Brown Kraft Recycled Envelopes,101.88,50.94,0.0,1
Nebraska,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,50.9898,0.0,1
California,Appliances,Fellowes Mighty 8 Compact Surge Protector,182.43,51.080400000000004,0.0,3
California,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,189.28,51.105599999999995,0.0,3
California,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,51.1872,0.0,1
Illinois,Accessories,Logitech G600 MMO Gaming Mouse,255.968,51.1936,0.2,1
New York,Chairs,"Global Armless Task Chair, Royal Blue",658.584,51.2232,0.10000000000000002,3
Minnesota,Chairs,"Global Leather Task Chair, Black",269.97,51.2943,0.0,1
Washington,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,51.36,0.2,1
California,Furnishings,3M Polarizing Light Filter Sleeves,111.9,51.474,0.0,1
Washington,Chairs,Global Deluxe High-Back Manager's Chair,457.568,51.4764,0.2,1
Texas,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,51.4975,0.2,1
Florida,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,51.4975,0.2,1
New York,Art,Boston KS Multi-Size Manual Pencil Sharpener,183.92000000000002,51.4976,0.0,2
Washington,Furnishings,24-Hour Round Wall Clock,119.88,51.5484,0.0,2
Delaware,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,51.5543,0.0,1
Massachusetts,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,51.57,0.0,1
Arkansas,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,51.6558,0.0,1
California,Binders,Canvas Sectional Post Binders,142.576,51.683800000000005,0.2,2
Iowa,Phones,AT&T 841000 Phone,207.0,51.75,0.0,1
North Carolina,Chairs,Harbour Creations Steel Folding Chair,414.0,51.75,0.2,2
Maryland,Chairs,Harbour Creations Steel Folding Chair,172.5,51.75,0.0,1
Delaware,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,51.759,0.0,1
Michigan,Labels,Alphabetical Labels for Top Tab Filing,103.6,51.8,0.0,1
Virginia,Labels,Alphabetical Labels for Top Tab Filing,103.6,51.8,0.0,1
California,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,51.8238,0.2,1
Florida,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,51.8312,0.2,1
Illinois,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,51.8312,0.2,1
Washington,Binders,GBC Standard Therm-A-Bind Covers,159.488,51.833600000000004,0.2,2
Michigan,Phones,Pyle PMP37LED,191.98,51.8346,0.0,1
Kentucky,Phones,Pyle PMP37LED,191.98,51.8346,0.0,1
California,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,51.942,0.2,1
California,Paper,Xerox 1933,110.52,51.9444,0.0,2
California,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",152.88,51.979200000000006,0.0,3
California,Furnishings,Ultra Door Pull Handle,157.8,52.074,0.0,3
New Jersey,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,52.1262,0.0,1
New York,Storage,Home/Office Personal File Carts,208.56,52.14,0.0,1
California,Furnishings,Tensor Computer Mounted Lamp,193.57,52.2639,0.0,3
Washington,Chairs,Global Executive Mid-Back Manager's Chair,698.352,52.3764,0.2,1
North Carolina,Chairs,Global Executive Mid-Back Manager's Chair,698.352,52.3764,0.2,1
Michigan,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,52.38,0.0,1
Delaware,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,52.4895,0.0,1
New Jersey,Phones,netTALK DUO VoIP Telephone Service,104.98,52.49,0.0,1
California,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,52.493,0.2,1
Texas,Accessories,Logitech diNovo Edge Keyboard,1399.944,52.4979,0.2,1
Colorado,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,52.5114,0.2,1
Michigan,Paper,Xerox 1929,114.2,52.532,0.0,1
Washington,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,52.532,0.0,1
California,Paper,Xerox 1973,114.2,52.532,0.0,1
Arkansas,Paper,Xerox 1929,114.2,52.532,0.0,1
Texas,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,52.632,0.2,1
Virginia,Phones,Jabra SPEAK 410,187.98,52.6344,0.0,1
Georgia,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,52.688,0.0,1
Delaware,Accessories,Microsoft Sculpt Comfort Mouse,119.85,52.734,0.0,1
Washington,Accessories,Cherry 142-key Programmable Keyboard,479.72,52.7692,0.0,1
Georgia,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,52.7956,0.0,1
Illinois,Paper,Xerox 1943,156.512,52.8228,0.2,1
California,Paper,Xerox 1996,110.16,52.8768,0.0,5
Texas,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,604.768,52.9172,0.2,2
Texas,Phones,LG G3,470.376,52.9173,0.2,1
Colorado,Phones,GE 30524EE4,470.376,52.9173,0.2,1
Georgia,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,52.9743,0.0,1
Virginia,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,53.0439,0.0,1
New York,Binders,Poly Designer Cover & Back,151.92,53.172,0.2,2
Florida,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,53.2,0.2,1
Missouri,Bookcases,"Hon Metal Bookcases, Black",212.94,53.235,0.0,1
California,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,53.261,0.0,1
Missouri,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,53.2704,0.0,1
California,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,53.272,0.2,1
Washington,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,53.3466,0.0,1
Missouri,Accessories,Logitech G105 Gaming Keyboard,296.85,53.433,0.0,1
New York,Phones,Samsung Rugby III,197.97,53.4519,0.0,1
California,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,53.4954,0.0,1
Texas,Accessories,Hypercom P1300 Pinpad,252.0,53.550000000000004,0.2,2
New York,Art,Newell 319,178.56,53.568000000000005,0.0,2
Mississippi,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,53.7504,0.0,1
Illinois,Phones,Vtech CS6719,537.544,53.7544,0.2,1
North Carolina,Paper,Xerox 1937,153.728,53.8048,0.2,1
Arkansas,Paper,Xerox 1914,109.92,53.8608,0.0,1
Michigan,Paper,Xerox 1889,109.92,53.8608,0.0,1
Arizona,Furnishings,Flat Face Poster Frame,195.93599999999998,53.882400000000004,0.2,2
Nevada,Binders,Lock-Up Easel 'Spel-Binder',159.768,53.9217,0.2,1
Michigan,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,53.982,0.1,1
New York,Phones,Panasonic KX T7731-B Digital phone,199.98,53.9946,0.0,1
Arkansas,Binders,GBC VeloBind Cover Sets,108.08,54.04,0.0,1
Texas,Storage,Standard Rollaway File with Lock,720.76,54.057,0.2,1
Indiana,Storage,Fellowes Staxonsteel Drawer Files,386.34,54.0876,0.0,1
Illinois,Paper,Xerox 1988,173.488,54.215,0.2,1
Florida,Paper,Xerox 1951,173.488,54.215,0.2,1
Texas,Paper,Xerox 19,173.488,54.215,0.2,1
Texas,Accessories,Logitech MX Performance Wireless Mouse,255.296,54.2504,0.2,2
California,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,54.2808,0.0,1
Washington,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,54.3332,0.0,1
Michigan,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,54.3332,0.0,1
Arizona,Accessories,Logitech Gaming G510s - Keyboard,271.968,54.3936,0.2,1
New Mexico,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,54.3966,0.0,1
California,Storage,Fellowes Recycled Storage Drawers,777.21,54.4047,0.0,1
Iowa,Binders,"GBC White Gloss Covers, Plain Front",115.84,54.4448,0.0,1
Wisconsin,Appliances,3M Office Air Cleaner,155.88,54.558,0.0,1
California,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,54.5832,0.0,1
Missouri,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,54.5844,0.0,1
Oregon,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,54.5916,0.2,1
California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",168.112,54.6364,0.20000000000000004,3
New York,Labels,Avery 473,113.85,54.648,0.0,3
New York,Chairs,"Global Value Steno Chair, Gray",327.996,54.666,0.1,1
Kentucky,Binders,Poly Designer Cover & Back,113.94,54.6912,0.0,1
Georgia,Binders,Poly Designer Cover & Back,113.94,54.6912,0.0,1
Oklahoma,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,54.7136,0.0,1
Oklahoma,Tables,Bevis 36 x 72 Conference Tables,248.98,54.7756,0.0,1
Tennessee,Chairs,"Global Push Button Manager's Chair, Indigo",487.12,54.801,0.2,2
California,Paper,Xerox 1934,111.96,54.8604,0.0,1
Rhode Island,Paper,Easy-staple paper,111.96,54.8604,0.0,1
California,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,54.8613,0.0,1
Georgia,Binders,GBC Recycled Regency Composition Covers,119.56,54.9976,0.0,1
Washington,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,55.016,0.0,1
Virginia,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,55.0584,0.0,1
California,Accessories,Logitech Wireless Touch Keyboard K400,324.87,55.2279,0.0,2
California,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,204.8,55.296,0.0,3
California,Binders,GBC Durable Plastic Covers,170.28,55.341,0.20000000000000004,3
Virginia,Appliances,"Eureka Hand Vacuum, Bagless",197.72,55.3616,0.0,1
California,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",120.42,55.39320000000001,0.0,3
California,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,633.504,55.431599999999996,0.20000000000000004,3
Georgia,Phones,Panasonic KX - TS880B Telephone,206.1,55.647,0.0,1
Virginia,Phones,Panasonic KX - TS880B Telephone,206.1,55.647,0.0,1
New York,Paper,Xerox 197,123.92,55.764,0.0,1
Washington,Paper,Xerox 1988,123.92,55.764,0.0,1
California,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,55.845,0.0,1
Washington,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.896,0.0,1
Oklahoma,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.896,0.0,1
California,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.896,0.0,1
Indiana,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,55.9224,0.0,1
Washington,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,233.03,55.927200000000006,0.0,2
Oklahoma,Binders,Ibico Plastic Spiral Binding Combs,121.6,55.936,0.0,1
Texas,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,319.93600000000004,55.9888,0.2,2
